3126cfa6,36,Zoe Mercer,trauma,Office Worker,concern,Thank you for telling me that. That wish matters even without a plan. Can you tell me more about when it comes?,100,70,100,50,45,30,100,Stability,0,0.58,success,10
3126cfa6,37,Zoe Mercer,trauma,Office Worker,idle,What does the watching part feel like compared to the one going through the motions?,100,70,100,50,45,30,100,Stability,0,0.26,success,10
3126cfa6,38,Zoe Mercer,trauma,Office Worker,idle,Standing outside is enormous. Do not underestimate that.,100,70,100,50,45,30,100,Stability,0,0.26,success,10
3126cfa6,39,Zoe Mercer,trauma,Office Worker,concern,What are some of the other things now?,100,70,100,50,45,30,100,Stability,0,0.81,success,10
3126cfa6,40,Zoe Mercer,trauma,Office Worker,idle,That fear makes complete sense. You don't have to make it more real today.,100,80,100,50,45,30,100,Stability,0,0.9,success,10
3126cfa6,1,Warisa Phromma,anger,Office Worker,angry,That's a real breakthrough. Physical awareness is one of the best early warning systems.,65,50,60,50,50,50,65,Control,0,23.42,success,-38
3126cfa6,2,Warisa Phromma,anger,Office Worker,idle,Have you considered that the pattern might involve you too?,65,50,55,50,50,50,70,Control,0,0.53,success,-38
3126cfa6,3,Warisa Phromma,anger,Office Worker,cry,It can be both. Low tolerance and anger issues often go together.,65,50,60,50,50,50,80,Control,0,0.5,success,-38
3126cfa6,4,Warisa Phromma,anger,Office Worker,idle,Yelling at children can have lasting effects on them.,65,50,45,50,50,60,75,Control,0,0.26,success,-38
3126cfa6,5,Warisa Phromma,anger,Office Worker,idle,You've already come a long way. Further than you think.,80,50,60,60,50,60,75,Control,0,0.23,success,-38
3126cfa6,6,Warisa Phromma,anger,Office Worker,idle,Are you okay? Physically I mean.,80,55,70,60,50,60,75,Control,0,0.33,success,-38
3126cfa6,7,Warisa Phromma,anger,Office Worker,concern,Being right and handling it well are two different things. How did it escalate?,80,55,80,60,50,60,85,Control,0,0.32,success,-38
3126cfa6,8,Warisa Phromma,anger,Office Worker,idle,I'm a professional. Judging isn't my job.,80,60,85,60,50,60,85,Control,0,0.23,success,-38
3126cfa6,9,Warisa Phromma,anger,Office Worker,idle,So you know you're irrational. Why not just stop?,80,60,70,60,50,70,80,Control,0,0.35,success,-38
3126cfa6,10,Warisa Phromma,anger,Office Worker,concern,That kind of reaction can damage your relationships at work.,80,60,60,60,50,75,75,Control,0,0.43,success,-38
3126cfa6,11,Warisa Phromma,anger,Office Worker,concern,How quickly did you recover from it this time versus before?,90,60,60,60,50,75,85,Control,0,0.3,success,-38
3126cfa6,12,Warisa Phromma,anger,Office Worker,concern,You might need to be the one who reaches back out.,100,60,70,60,50,75,90,Control,0,0.27,success,-38
3126cfa6,13,Warisa Phromma,anger,Office Worker,concern,If you're scared of yourself that's a sign you need to take this seriously.,100,60,65,60,50,75,95,Control,0,0.41,success,-38
3126cfa6,14,Warisa Phromma,anger,Office Worker,idle,Do you feel safe right now?,100,65,80,60,50,75,95,Control,0,0.25,success,-38
3126cfa6,15,Warisa Phromma,anger,Office Worker,idle,Anger as armor keeps people out but also keeps you locked in.,100,65,90,60,50,70,95,Control,0,0.25,success,-38
3126cfa6,16,Warisa Phromma,anger,Office Worker,angry,What does it feel like right before the switch?,100,65,100,60,50,70,100,Control,0,0.27,success,-38
3126cfa6,17,Warisa Phromma,anger,Office Worker,smile,If you don't want to be here we don't have to do this.,95,65,85,60,50,80,100,Control,1,0.25,success,-38
3126cfa6,18,Warisa Phromma,anger,Office Worker,idle,I'm really glad to hear that.,100,70,95,60,50,80,100,Control,1,0.37,success,-38
3126cfa6,19,Warisa Phromma,anger,Office Worker,angry,How does it feel having said it?,100,70,100,60,50,80,100,Control,1,3.24,success,-38
3126cfa6,20,Warisa Phromma,anger,Office Worker,idle,What would you want people to do differently when you're feeling that way?,100,70,100,60,50,80,100,Control,1,0.65,success,-38
3126cfa6,21,Warisa Phromma,anger,Office Worker,angry,What happens when you can't walk away?,100,70,100,60,50,80,100,Control,1,0.51,success,-38
3126cfa6,22,Warisa Phromma,anger,Office Worker,concern,Learning to catch that moment before zero is exactly what we can work on.,100,70,100,60,50,80,100,Control,1,0.35,success,-38
3126cfa6,23,Warisa Phromma,anger,Office Worker,concern,What are you sad about?,100,70,100,60,50,80,100,Control,1,0.23,success,-38
3126cfa6,24,Warisa Phromma,anger,Office Worker,angry,Rest more then.,100,70,90,60,50,85,100,Control,1,0.52,success,-38
3126cfa6,25,Warisa Phromma,anger,Office Worker,concern,People probably aren't thinking about you that much.,100,70,80,60,50,90,100,Control,1,0.4,success,-38
3126cfa6,26,Warisa Phromma,anger,Office Worker,idle,What makes you doubt it?,100,70,90,60,50,90,100,Control,1,0.25,success,-38
3126cfa6,27,Warisa Phromma,anger,Office Worker,angry,A lot of people come from households like that.,100,75,85,60,50,90,100,Control,1,0.33,success,-38
3126cfa6,28,Warisa Phromma,anger,Office Worker,angry,That's a really painful belief to carry. When did you start feeling unheard?,100,75,100,60,50,80,100,Control,1,0.41,success,-38
3126cfa6,29,Warisa Phromma,anger,Office Worker,concern,You're probably right. People can be selfish.,100,75,95,60,50,80,90,Control,1,0.32,success,-38
3126cfa6,30,Warisa Phromma,anger,Office Worker,idle,You should have asked them what you were doing.,100,75,90,60,50,80,90,Control,1,0.45,success,-38
3126cfa6,31,Warisa Phromma,anger,Office Worker,smile,It doesn't sound stupid at all. It's buying your brain time to catch up with your body.,100,75,100,60,50,80,100,Control,1,0.29,success,-38
3126cfa6,32,Warisa Phromma,anger,Office Worker,concern,That's nice. How did it feel?,100,80,100,60,50,80,100,Control,1,0.26,success,-38
3126cfa6,33,Warisa Phromma,anger,Office Worker,concern,Anger can pull words out of us that we don't actually believe. Did you ever address it with them?,100,80,100,60,50,80,100,Control,1,0.27,success,-38
3126cfa6,34,Warisa Phromma,anger,Office Worker,concern,Good. You should do that more.,100,80,95,60,50,80,100,Control,1,0.25,success,-38
3126cfa6,35,Warisa Phromma,anger,Office Worker,idle,"If your partner is scared of you, that's a serious problem.",100,80,85,60,50,90,95,Control,1,0.27,success,-38
3126cfa6,36,Warisa Phromma,anger,Office Worker,concern,What makes you feel like change isn't possible?,100,80,95,60,50,90,95,Control,1,0.27,success,-38
3126cfa6,37,Warisa Phromma,anger,Office Worker,concern,What do you wish you had done instead?,100,80,100,60,50,90,100,Control,1,0.36,success,-38
3126cfa6,38,Warisa Phromma,anger,Office Worker,concern,Road rage can get very dangerous very fast. Was there a point where you caught yourself?,100,80,100,60,50,90,100,Control,1,0.28,success,-38
3126cfa6,39,Warisa Phromma,anger,Office Worker,smile,That drain is your body telling you it's not sustainable.,100,80,100,60,50,90,100,Control,1,0.4,success,-38
3126cfa6,40,Warisa Phromma,anger,Office Worker,smile,What did it feel like to get through it that way?,100,80,100,60,50,90,100,Control,1,0.43,success,-38
3126cfa6,1,Yuna Matsumoto,depression,Office Worker,idle,Was there a time when things felt worth looking forward to?,55,50,60,50,50,50,60,Presence,0,5.07,success,10
3126cfa6,2,Yuna Matsumoto,depression,Office Worker,idle,Does that happen often?,55,50,70,50,50,50,65,Presence,0,0.23,success,10
3126cfa6,3,Yuna Matsumoto,depression,Office Worker,concern,That takes a lot of energy to maintain. How long have you been doing that?,55,50,85,50,50,45,75,Presence,0,0.66,success,10
3126cfa6,4,Yuna Matsumoto,depression,Office Worker,idle,That's fine. Emotions come out when they need to.,55,55,90,50,50,45,75,Presence,0,0.25,success,10
3126cfa6,5,Yuna Matsumoto,depression,Office Worker,idle,Good. You should be eating properly.,55,55,85,50,50,45,70,Presence,0,0.23,success,10
3126cfa6,6,Yuna Matsumoto,depression,Office Worker,idle,Just sitting is something. How did the outside feel?,55,60,94,50,50,45,79,Presence,0,0.26,success,10
3126cfa6,7,Yuna Matsumoto,depression,Office Worker,idle,What did they say?,55,60,100,50,50,45,84,Presence,0,0.32,success,10
3126cfa6,8,Yuna Matsumoto,depression,Office Worker,idle,You're here right now though. That's real.,65,60,100,50,50,45,94,Presence,0,0.42,success,10
3126cfa6,9,Yuna Matsumoto,depression,Office Worker,idle,At least you tried.,60,60,95,50,50,45,94,Presence,0,0.34,success,10
3126cfa6,10,Yuna Matsumoto,depression,Office Worker,idle,Saying it out loud doesn't make it fragile. It makes it real.,74,60,100,50,50,45,100,Presence,0,0.4,success,10
3126cfa6,11,Yuna Matsumoto,depression,Office Worker,idle,A cup of tea is a good start to a day.,84,65,100,50,50,45,100,Presence,0,0.72,success,10
3126cfa6,12,Yuna Matsumoto,depression,Office Worker,idle,You should let people in more.,84,65,90,50,50,50,100,Presence,0,0.25,success,10
3126cfa6,13,Yuna Matsumoto,depression,Office Worker,concern,That took real effort. You should be proud of yourself.,99,65,98,60,50,50,100,Presence,0,0.23,success,10
3126cfa6,14,Yuna Matsumoto,depression,Office Worker,idle,Feeling better isn't something you earn. It's something you're allowed to have.,100,65,100,60,50,50,100,Presence,0,0.27,success,10
3126cfa6,15,Yuna Matsumoto,depression,Office Worker,idle,It's exhausting to carry that word fine around everywhere.,100,65,100,60,50,40,100,Presence,0,0.25,success,10
3126cfa6,16,Yuna Matsumoto,depression,Office Worker,idle,You should try to eat foods you used to enjoy.,100,65,90,60,50,40,95,Presence,0,0.33,success,10
3126cfa6,17,Yuna Matsumoto,depression,Office Worker,idle,Is there anyone you'd want to hear from if you felt safe enough?,100,65,100,60,50,30,100,Presence,0,0.41,success,10
3126cfa6,18,Yuna Matsumoto,depression,Office Worker,idle,That's genuinely significant. What made today the day?,100,65,100,60,50,30,100,Presence,0,0.42,success,10
3126cfa6,19,Yuna Matsumoto,depression,Office Worker,idle,Loneliness and the need for isolation can exist at the same time. Both of those are okay to feel.,100,65,100,60,50,20,100,Presence,0,0.53,success,10
3126cfa6,20,Yuna Matsumoto,depression,Office Worker,idle,What did it look like?,100,70,100,60,50,20,100,Presence,0,0.3,success,10
3126cfa6,21,Yuna Matsumoto,depression,Office Worker,idle,How did it feel to send it?,100,70,100,60,50,20,100,Presence,0,0.46,success,10
3126cfa6,22,Yuna Matsumoto,depression,Office Worker,idle,That guilt is a part of it too. You're not faking anything.,100,70,100,60,50,20,100,Presence,0,0.35,success,10
3126cfa6,23,Yuna Matsumoto,depression,Office Worker,concern,Maybe normal isn't the goal. Maybe we find a new version that works for you.,100,70,100,60,50,20,100,Presence,0,0.25,success,10
3126cfa6,24,Yuna Matsumoto,depression,Office Worker,idle,Grief for a version of your life can be just as heavy as any other kind of grief.,100,70,100,60,50,15,100,Presence,0,0.27,success,10
3126cfa6,25,Yuna Matsumoto,depression,Office Worker,concern,What made you laugh?,100,70,100,60,50,15,100,Presence,0,0.28,success,10
3126cfa6,26,Yuna Matsumoto,depression,Office Worker,idle,You shouldn't think about things like that.,100,70,80,60,50,30,100,Presence,0,0.25,success,10
3126cfa6,27,Yuna Matsumoto,depression,Office Worker,idle,What was the song?,100,75,86,60,50,30,100,Presence,0,0.27,success,10
3126cfa6,28,Yuna Matsumoto,depression,Office Worker,concern,What would it take to feel like you're inside your life again?,100,75,96,60,50,30,100,Presence,0,0.18,success,10
3126cfa6,29,Yuna Matsumoto,depression,Office Worker,idle,Do you feel safe right now?,100,80,100,60,50,30,100,Presence,0,0.48,success,10
3126cfa6,30,Yuna Matsumoto,depression,Office Worker,concern,Getting dressed when everything feels heavy is more than people realize.,100,80,100,60,50,30,100,Presence,0,0.42,success,10
3126cfa6,31,Yuna Matsumoto,depression,Office Worker,idle,You're not failing anyone by being unwell.,100,80,100,60,50,30,100,Presence,0,0.25,success,10
3126cfa6,32,Yuna Matsumoto,depression,Office Worker,idle,Eight months is a long time. What happened eight months ago?,100,80,100,60,50,30,100,Presence,0,0.35,success,10
3126cfa6,33,Yuna Matsumoto,depression,Office Worker,idle,You'll get to okay eventually.,95,80,95,60,50,30,100,Presence,0,0.53,success,10
3126cfa6,34,Yuna Matsumoto,depression,Office Worker,idle,What do you think you'd be admitting?,94,80,100,60,50,30,100,Presence,0,0.55,success,10
3126cfa6,35,Yuna Matsumoto,depression,Office Worker,idle,At least you're not feeling sad.,94,80,85,60,50,40,90,Presence,0,0.25,success,10
3126cfa6,36,Yuna Matsumoto,depression,Office Worker,concern,Wanting to is enough to start with. The brushes don't need you to be ready.,100,80,92,75,50,40,88,Presence,0,0.36,success,10
3126cfa6,37,Yuna Matsumoto,depression,Office Worker,idle,People probably did notice. They just didn't know how to say it.,100,80,87,75,50,45,88,Presence,0,0.42,success,10
3126cfa6,38,Yuna Matsumoto,depression,Office Worker,idle,"Nothing at all, or too much?",100,80,97,75,50,45,98,Presence,0,0.42,success,10
3126cfa6,39,Yuna Matsumoto,depression,Office Worker,concern,How long have you been feeling this way?,100,80,100,75,50,45,100,Presence,0,0.42,success,10
3126cfa6,40,Yuna Matsumoto,depression,Office Worker,idle,It will change. You just have to work at it.,95,80,95,75,50,45,100,Presence,0,0.87,success,10
